;UnidadeID;4940 - Ingresso e Exclusão dos Sócios na Sociedade;6108 - Incapacidade Laborativa Parcial;6182 - Averbação/Cômputo/Conversão de tempo de serviço especial;10940 - Depoimento;10300 - Data Base;10592 - Desconto em folha de pagamento;4718 - Cessão de Crédito;5954 - ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis;6038 - Seguro Acidentes do Trabalho;4976 - Nota de Crédito Rural;7769 - Abatimento proporcional do preço;9594 - Mandato;9595 - Troca ou Permuta;10397 - Sanitárias;10075 - Energia Elétrica;4794 - Parceria Agrícola e/ou pecuária;4846 - Sustação/Alteração de Leilão;9602 - Comodato;10685 - Correção Monetária;8939 - Suspensão do Processo;11822 - Mineração;10083 - Tabelionatos, Registros, Cartórios;10287 - Jornada de Trabalho;10429 - Execução Contratual;6048 - Contribuições Previdenciárias;6138 - Reajustes e Revisões Específicos;12160 - Requerimento de Reintegração de Posse;10230 - Regime Previdenciário;10312 - Piso Salarial;10487 - Habitação;11871 - Agências/órgãos de regulação;9586 - Comissão;11825 - Poluição;4962 - Cédula de Crédito Comercial;6065 - Hora Extra;9166 - Multa de 10%;10455 - Aquisição;7660 - Usufruto e Administração dos Bens de Filhos Menores;4942 - Responsabilidade dos sócios e administradores;10303 - Adicional de Horas Extras;9608 - Franquia;4933 - Apuração de haveres;8942 - Extinção do Processo Sem Resolução de Mérito;10023 - Multas e demais Sanções;5724 - Sociedade;7696 - Preferências e Privilégios Creditórios;9258 - Honorários Periciais;50147 - Inobservância das prescrições legais ou normativas;7700 - Cláusula Penal;9494 - Substituição da Parte;9995 - Erro Médico;11843 - Pessoas com deficiência;11846 - Moradia;9589 - Depósito;10453 - Retificação de Área de Imóvel;7697 - Correção Monetária;7699 - Juros de Mora - Legais / Contratuais;50031 - Inspeção no Registro de Títulos e Documentos e Civil das Pessoas Jurídicas;5977 - Energia Elétrica;12484 - Fornecimento de medicamentos;4656 - Direito Autoral;10540 - Competência Tributária;50030 - Inspeção no Registro Civil;10684 - Juros;8875 - Ministério Público;10422 - Pagamento Atrasado / Correção Monetária;11856 - Hospitais e Outras Unidades de Saúde;7659 - Regime de Bens Entre os Cônjuges;10241 - Exoneração;7899 - Bloqueio de Matrícula;6049 - Servidores Ativos;10437 - Direito de Imagem;11836 - Parcelamento do Solo;8986 - Erro de Procedimento;10354 - Tempo de Serviço;10585 - Capitalização / Anatocismo;10390 - Sanções Administrativas;10396 - Ambiental;7767 - Substituição do Produto;9599 - Transporte de Coisas;11812 - Oferta e Publicidade;11839 - Posturas Municipais;9985 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO;9450 - Fraude à Execução;9588 - Corretagem;10461 - Direito de Vizinhança;10219 - Servidor Público Civil;11853 - Vigilância Sanitária e Epidemiológica;10463 - Condomínio em Edifício;11863 - Responsabilidade Fiscal;12245 - Nomeação;50023 - Inspeção na área do Juizado Especial Cível e da Fazenda Pública;50065 - Inspeção no Registro Civil de Pessoas Naturais, Títulos e Documentos e Registro Civil de Pessoas Jurídicas;8829 - Competência;10240 - Posse e Exercício;6052 - Aposentadoria/Retorno aoTrabalho;4706 - Evicção ou Vicio Redibitório;50033 - Inspeção no Tabelionato de Protesto de Títulos;4813 - Representação comercial;50115 - Deixar de cumprir atribuições inerentes ao cargo no prazo estipulado;9591 - Empreitada;10491 - Direitos e Títulos de Crédito;10494 - Hipoteca;11860 - Produto Impróprio;8859 - Intervenção de Terceiros;7834 - Retificação de Data de Nascimento;10223 - Enquadramento;10492 - Veículos;50029 - Inspeção no Registro de Imóveis;11828 - Área de Preservação Permanente;10423 - Anulação;7676 - Administração de herança;12416 - Tutela de Urgência;9598 - Transação;11854 - Saúde Mental;6085 - FGTS/Fundo de Garantia Por Tempo de Serviço;50032 - Inspeção no Tabelionato de Notas;6032 - Contribuições de Melhoria;8843 - Assistência Judiciária Gratuita;10388 - Edital;10449 - Perda da Propriedade;10500 - Usucapião da L 6.969/1981;10686 - Multa Cominatória / Astreintes;10387 - Habilitação / Registro Cadastral / Julgamento / Homologação;7732 - Registro de nascimento após prazo legal;9609 - Locação de Móvel;9996 - Acidente de Trânsito;6105 - Auxílio-Reclusão (Art. 80);7714 - Pagamento Indevido;11842 - Pessoa Idosa;5001 - Liquidação;4935 - Dissolução;9583 - Arrendamento Rural;4805 - Previdência privada;10029 - Ensino Superior;5000 - Concurso de Credores;10064 - Saúde;4969 - Cédula Hipotecária;9180 - Expropriação de Bens;4968 - Cédula de Produto Rural;9414 - Extinção da Execução;10385 - Licitações;10586 - Limitação de Juros;10236 - Promoção / Ascensão;50157 - Apurar faltas;10440 - Erro Médico;4854 - Revisão do Saldo Devedor;10239 - Nomeação;11870 - Utilização de bens públicos;50034 - Inspeção no Serviço Distrital;5632 - Prescrição e Decadência;10446 - Imissão;8888 - Dos Auxiliares da Justiça;11883 - Tratamento Médico-Hospitalar;5804 - Investigação de Paternidade;6067 - Nota Fiscal ou Fatura;4951 - Anulação;10894 - Abuso de Poder;10451 - Divisão e Demarcação;10501 - Crédito Rural;9606 - Compromisso;6097 - Urbana (Art. 48/51);11865 - Vendas casadas;7661 - Bem de Família;9610 - Despejo para Uso Próprio;10454 - Alienação Judicial;50018 - Inspeção na área Cível e da Fazenda Pública;7694 - Atos Unilaterais;7781 - Protesto Indevido de Título;10452 - Reivindicação;8874 - Sucumbência;10438 - Dano Ambiental;4939 - Desconsideração da Personalidade Jurídica;7949 - Direitos da Personalidade;9603 - Mútuo;11867 - Produto Impróprio;50015 - Inspeção em Vara Judicial;10220 - Regime Estatutário;10447 - Aquisição;10013 - Enriquecimento ilícito;7704 - Pagamento em Consignação;10121 - Desapropriação;4974 - Nota de Crédito Comercial;10254 - Aposentadoria;6099 - Aposentadoria por Tempo de Serviço (Art. 52/4);10658 - Custas;10496 - Promessa de Compra e Venda;10676 - Imissão na Posse;10567 - Aposentadoria por Invalidez Acidentária;7925 - Registro de Óbito após prazo legal;10670 - Obrigação de Entregar;9612 - Despejo por Denúncia Vazia;10531 - ICMS / Incidência Sobre o Ativo Fixo;9559 - Classificação de créditos;9584 - Arrendamento Mercantil;7715 - Enriquecimento sem Causa;10434 - Erro Médico;10457 - Usucapião Especial (Constitucional);6058 - Indenização Trabalhista;8990 - Provas;9575 - Sustação de Protesto;10073 - Concessão / Permissão / Autorização;9160 - Levantamento de Valor;10462 - Condomínio;10291 - Adicional de Insalubridade;10128 - Servidão Administrativa;11000 - Cobrança de Aluguéis - Sem despejo;10483 - Servidão;7687 - Inventário e Partilha;7757 - Auxílio-Doença Acidentário;10288 - Sistema Remuneratório e Benefícios;9585 - Cartão de Crédito;10656 - Honorários Advocatícios em Execução Contra a Fazenda Pública;50016 - Inspeção no Foro Extrajudicial;10939 - Intimação / Notificação;4964 - Cédula de Crédito Rural;9524 - Indenização do Prejuízo;6107 - Auxílio-Acidente (Art. 86);10588 - Vícios de Construção;5946 - ICMS/ Imposto sobre Circulação de Mercadorias;10395 - Multas e demais Sanções;10450 - Adjudicação Compulsória;6100 - Aposentadoria Especial (Art. 57/8);11807 - Tarifas;7690 - Adimplemento e Extinção;10226 - Reintegração;11785 - Diligências;10861 - Alienação Fiduciária;7735 - Retificação de Nome;10014 - Violação aos Princípios Administrativos;9178 - Inexequibilidade do Título / Inexigibilidade da Obrigação;11784 - Oitiva;11810 - Dever de Informação;6103 - Salário-Maternidade (Art. 71/73);11884 - Fornecimento de Medicamentos;10024 - Interdição;7703 - Pagamento;6104 - Pensão por Morte (Art. 74/9);5972 - Municipais;10459 - Usucapião Ordinária;6114 - Benefício Assistencial (Art. 203,V CF/88);9517 - Causas Supervenientes à Sentença;5916 - Impostos;10011 - Improbidade Administrativa;8961 - Antecipação de Tutela / Tutela Específica;10445 - Esbulho / Turbação / Ameaça;10444 - Posse;10012 - Dano ao Erário;4847 - Seguro;10655 - Honorários Advocatícios;9541 - Capacidade;10538 - Taxa de Licenciamento de Estabelecimento;6226 - Inclusão Indevida em Cadastro de Inadimplentes;11864 - Irregularidade no atendimento;10448 - Propriedade;4703 - Defeito, nulidade ou anulação;7698 - Perdas e Danos;9149 - Valor da Execução / Cálculo / Atualização;9196 - Liminar;9593 - Locação de Imóvel;4701 - Ato / Negócio Jurídico;7768 - Rescisão do contrato e devolução do dinheiro;7717 - Espécies de Títulos de Crédito;4949 - Títulos de Crédito;10467 - Despesas Condominiais;10582 - Rescisão / Resolução;6098 - Rural (Art. 48/51);11806 - Empréstimo consignado;10481 - Propriedade Fiduciária;4993 - Recuperação judicial e Falência;5951 - ISS/ Imposto sobre Serviços;11786 - Atos executórios;6096 - Aposentadoria por Idade (Art. 48/51);10435 - Acidente de Trânsito;6095 - Aposentadoria por Invalidez;9163 - Penhora / Depósito/ Avaliação;9518 - Efeito Suspensivo / Impugnação / Embargos à Execução;9587 - Compra e Venda;10938 - Citação;9596 - Prestação de Serviços;10458 - Usucapião Extraordinária;9597 - Seguro;6118 - Aposentadoria por Tempo de Contribuição (Art. 55/6);11782 - Intimação;10677 - Busca e Apreensão;4972 - Duplicata;10441 - Acidente de Trânsito;10671 - Obrigação de Fazer / Não Fazer;11783 - Citação;6101 - Auxílio-Doença Previdenciário;50001 - Averiguação Oficiosa de Paternidade;7657 - Tutela e Curatela;9580 - Espécies de Contratos;4970 - Cheque;4980 - Nota Promissória;10439 - Indenização por Dano Material;4960 - Cédula de Crédito Bancário;10433 - Indenização por Dano Moral;5952 - IPTU/ Imposto Predial e Territorial Urbano;11811 - Práticas Abusivas;9582 - Alienação Fiduciária;7691 - Inadimplemento;9607 - Contratos Bancários;6017 - Dívida Ativa
;ID|25014933;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;2;5;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;1;2;0;0;1;1;0;1;0;0;0;3;1;0;6;3;1;0;1;0;0;0;0;1;0;0;8;5;1;1;1;0;0;0;1;1;2;0;1;0;2;2;0;0;0;0;3;4;0;2;0;0;4;3;0;0;1;2;0;1;0;0;3;0;1;0;0;3;0;3;4;0;8;0;4;1;2;0;0;0;0;2;0;0;1;0;0;0;2;0;0;0;4;0;1;7;0;53;2;3;0;1;0;2;3;1;2;0;4;7;7;1;0;5;4;0;4;0;0;0;0;2;0;17;0;0;1;5;6;3;9;3;6;7;19;5;0;0;1;3;10;10;3;3;5;3;18;0;1;2;8;0;0;1;4;0;2;1;2;5;3;2;4;3;0;7;4;1;2;0;34;8;0;20;5;0;0;8;2;4;0;0;8;1;6;0;5;5;5;0;0;0;7;5;5;6;0;30;0;12;0;1;11;0;412;0;10;31;24;33;4;8;2;33;0;4;5;37;19;5;41;25;11;38;14;21;47;2;10;0;11;20;4;2;8;0;12;0;45;54;23;16;9;48;27;1;51;35;29;16;30;66;0;0;53;55;59;19;46;129;77;71;64;162;119;173;867
;ID|25014949;2;0;0;5;0;0;1;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;6;0;3;0;2;5;2;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;2;2;1;0;3;0;0;1;0;1;3;1;0;0;1;0;1;0;1;1;0;1;0;0;3;0;0;0;1;1;0;0;1;0;1;3;1;1;2;0;0;3;0;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;3;1;2;0;0;2;1;1;3;2;1;22;0;0;3;4;3;1;0;0;3;1;2;0;1;2;2;1;5;2;2;48;2;4;3;3;2;4;1;2;1;5;2;2;8;3;5;3;7;14;0;0;2;6;0;7;4;4;0;2;12;3;0;16;2;6;4;0;7;11;1;3;5;0;0;11;0;3;4;6;9;5;0;1;6;6;8;68;18;6;20;11;47;6;13;0;19;0;6;24;6;10;3;3;19;6;7;6;8;4;21;0;9;23;15;12;11;15;20;15;3;22;16;19;19;7;6;22;44;8;51;20;23;89;55;13;20;43;2;85;8;19;52;6;32;29;37;40;45;20;47;40;17;51;58;104;46;13;9;0;92;62;68;31;117;103;118;136;252;235;167;473;2098
;ID|25014951;0;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;2;1;0;0;0;0;0;3;1;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;3;0;3;1;0;0;3;1;0;2;0;0;0;0;0;0;0;2;0;0;3;0;0;3;1;1;3;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;2;0;1;2;0;2;0;3;0;6;0;0;2;4;0;1;0;3;2;0;1;0;0;1;1;0;0;9;6;1;1;5;4;4;1;2;4;0;7;0;1;5;6;4;0;1;1;4;1;8;6;3;2;7;2;1;0;2;6;0;1;3;8;3;1;2;13;9;17;3;2;0;19;22;0;2;1;3;1;0;0;16;4;9;1;3;9;4;4;8;2;11;6;10;15;0;10;5;64;3;2;8;8;12;8;2;3;6;2;1;12;9;9;8;13;7;6;33;0;9;10;9;32;11;17;12;30;8;29;71;45;7;34;13;45;38;40;4;6;16;49;13;18;38;23;44;36;8;21;27;221;35;42;35;29;125;25;0;85;100;76;43;81;147;64;4;141;160;199;176;1717
;ID|25014952;0;0;0;2;0;1;0;1;2;3;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;2;3;0;0;2;1;0;0;1;0;0;0;1;0;0;1;1;0;2;1;3;0;0;0;1;1;1;0;0;0;1;0;0;1;0;2;0;0;8;0;1;0;1;1;1;2;3;6;0;1;2;0;2;1;3;0;13;1;2;1;1;0;0;2;0;0;0;0;7;1;3;0;3;0;3;2;2;2;0;0;0;2;0;0;2;5;2;2;1;4;0;1;8;4;0;1;1;4;0;4;0;9;2;2;3;3;5;1;1;1;3;2;9;3;0;5;0;0;1;4;3;1;2;0;5;5;0;3;0;13;4;3;4;8;3;5;0;7;4;4;3;6;3;5;15;4;4;2;3;2;3;3;6;13;4;7;9;6;13;1;5;1;0;0;4;8;0;7;1;6;5;1;2;9;8;34;4;3;4;7;2;1;2;0;3;9;1;0;5;19;34;1;0;7;9;14;12;6;16;4;4;7;0;21;32;10;12;10;15;39;18;39;13;16;64;3;0;60;19;11;28;13;15;25;32;172;7;13;32;32;17;9;37;20;28;9;28;52;0;35;65;19;24;11;16;50;186;26;244;74;83;62;80;25;44;35;153;45;61;67;50;56;45;132;0;77;117;76;57;151;296;108;78;66;168;358;350;1529
;ID|25014956;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;1;0;0;2;0;0;0;0;0;0;1;1;0;0;1;0;2;1;1;0;0;0;3;0;0;1;0;0;1;2;1;0;0;2;0;2;11;1;0;4;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2;1;1;0;4;0;0;1;4;18;0;1;1;0;0;0;0;1;1;0;1;0;2;2;2;1;1;0;0;2;0;5;5;0;3;0;0;0;0;3;0;5;0;1;1;3;0;1;0;0;2;2;1;0;8;4;1;1;2;6;3;4;2;7;0;0;0;8;3;5;8;0;2;5;0;3;0;5;4;5;3;4;5;0;0;3;2;0;2;1;5;10;1;3;4;3;15;1;3;1;3;2;3;17;1;2;0;0;4;3;0;0;5;3;1;0;2;3;6;9;17;0;7;1;3;4;4;0;6;11;4;0;10;8;1;0;13;11;3;0;1;23;11;7;1;3;14;15;2;12;0;11;10;6;4;0;15;11;9;3;0;6;0;4;0;10;27;25;15;17;7;19;19;8;5;9;68;24;15;10;28;23;34;13;19;26;4;17;0;8;42;3;7;31;1;20;5;14;28;25;8;125;39;33;3;19;70;52;30;46;47;0;0;60;62;76;154;87;140;124;45;115;429;224;461;1955
;ID|25014957;0;0;0;0;0;0;0;1;1;0;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;2;1;0;0;0;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;3;0;1;0;0;0;2;0;0;0;2;2;1;0;3;1;0;0;0;4;0;0;0;0;0;1;2;2;2;1;4;0;0;0;0;0;1;1;4;0;0;0;1;0;0;0;3;0;0;5;0;1;0;2;0;0;0;0;0;1;0;0;4;0;0;13;0;1;0;3;2;4;2;0;2;2;109;0;1;0;2;0;1;7;0;6;0;3;5;1;2;0;2;1;0;4;0;3;5;2;2;4;3;0;1;3;7;0;1;0;12;1;0;3;1;1;1;0;4;4;7;10;1;0;2;1;0;0;3;0;6;31;4;2;0;17;1;7;3;20;0;3;1;3;18;8;1;10;10;7;26;14;3;5;6;16;4;15;3;20;0;7;30;4;0;7;4;5;10;13;10;4;11;0;4;13;12;9;5;5;23;6;13;6;14;8;2;6;87;24;10;0;0;16;53;14;93;11;17;6;8;7;17;14;132;4;16;12;25;22;8;127;14;54;26;34;3;50;24;40;7;218;50;30;97;1045
;ID|25014961;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;2;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;3;0;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;3;0;0;0;2;1;1;2;1;0;0;0;0;2;0;0;1;2;1;1;0;4;2;1;2;2;2;6;1;8;5;1;0;0;0;2;0;2;0;0;0;2;0;1;1;0;0;2;0;0;1;0;1;2;2;2;0;0;0;0;1;3;2;0;2;0;1;0;0;0;0;1;1;0;8;0;0;2;0;4;1;2;2;1;0;2;4;2;1;7;0;1;4;0;3;0;3;2;2;6;0;2;0;1;2;3;1;4;0;1;4;0;4;3;5;3;4;4;3;3;21;4;11;0;2;0;0;2;7;0;0;4;2;0;0;10;3;9;1;1;4;5;2;5;4;1;10;7;6;7;0;5;4;0;0;3;1;3;0;0;2;2;5;0;3;6;5;1;4;0;12;4;7;6;1;11;14;11;1;0;18;0;1;0;9;17;15;26;14;20;8;10;3;12;11;6;19;8;16;18;27;22;15;10;19;52;26;0;8;47;1;3;12;2;28;0;19;11;15;20;110;42;58;3;42;79;37;25;44;60;0;0;45;36;26;12;110;72;112;6;76;299;137;156;1832
;ID|25014974;1;0;0;0;0;0;0;0;1;0;0;1;1;0;2;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1;2;1;0;0;3;1;5;0;3;2;0;0;3;0;1;0;0;1;0;5;0;14;0;0;0;0;0;0;3;1;0;1;3;3;3;2;1;2;1;0;0;0;0;1;22;1;1;0;0;4;3;2;1;0;0;0;4;0;1;4;1;0;1;0;0;4;4;3;4;1;0;3;0;0;0;2;1;1;2;1;0;3;0;0;1;0;1;2;0;22;1;0;7;0;0;0;6;8;0;4;2;4;0;3;5;0;5;0;0;2;0;4;4;1;9;1;1;0;0;0;3;2;4;10;3;4;4;2;2;1;1;4;4;15;8;0;8;2;2;3;13;1;10;6;0;0;7;12;2;0;13;5;2;4;11;2;12;0;5;45;0;4;4;7;5;0;18;9;3;0;6;0;4;0;0;11;11;7;1;4;28;11;2;11;0;13;11;10;9;0;7;11;17;3;1;21;1;14;0;9;27;15;26;10;9;12;20;1;17;14;35;24;16;13;42;24;26;14;19;39;231;38;10;36;65;4;12;14;0;18;7;20;48;70;10;74;51;56;4;2;89;55;32;81;11;16;0;132;84;48;11;108;86;144;8;113;426;244;280;1527
;ID|25014979;1;0;1;0;0;0;0;0;2;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;3;3;0;1;0;0;1;3;0;1;1;0;4;0;10;0;2;0;0;0;0;2;0;0;1;0;0;6;1;1;1;1;0;0;3;3;2;0;1;0;2;2;1;2;1;1;3;0;1;2;0;0;3;1;0;0;1;2;0;2;0;2;3;2;3;5;1;1;0;0;0;0;0;0;2;1;15;1;2;0;1;0;3;0;3;0;5;0;3;2;1;1;14;5;2;0;2;0;2;0;1;7;9;6;1;7;1;0;1;5;3;6;0;1;2;1;4;0;5;4;2;2;8;0;16;16;2;6;14;4;1;8;3;2;10;1;4;1;5;3;6;1;18;3;9;1;2;15;0;6;8;4;0;3;4;3;2;6;7;8;5;1;5;11;1;2;2;12;0;19;1;9;7;5;2;2;0;4;5;9;2;3;23;12;11;5;54;9;16;4;23;0;21;26;23;14;1;21;18;26;9;17;10;5;12;1;11;26;19;10;25;24;19;17;3;14;18;23;16;14;44;37;23;24;22;30;74;18;25;53;2;40;28;37;14;18;33;17;54;59;19;73;68;45;40;44;54;75;120;103;58;20;30;0;152;77;84;37;118;189;168;386;211;202;232;487;2911
;ID|25014997;2;0;0;1;0;0;0;0;0;1;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;3;0;1;0;1;0;4;0;0;0;2;0;2;2;2;0;1;1;2;0;0;8;0;0;1;0;0;0;4;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;1;1;1;2;1;0;4;0;3;4;1;2;1;1;2;0;0;2;1;0;5;0;7;4;1;3;1;3;1;0;0;3;0;0;2;0;1;1;1;1;0;10;1;2;2;3;0;1;0;1;1;0;1;1;17;1;1;1;0;32;4;1;3;5;15;3;9;7;0;3;2;0;2;0;4;6;0;1;0;4;4;0;2;8;2;0;1;1;4;7;4;2;2;3;3;0;4;2;3;2;4;2;3;5;9;1;4;0;0;0;7;7;0;0;1;7;2;7;7;6;7;3;6;12;6;5;2;10;0;0;16;0;9;0;4;8;25;0;5;10;6;0;28;32;8;12;1;9;14;17;0;21;0;16;24;9;17;0;14;42;9;1;4;15;0;20;778;6;13;10;14;12;13;66;15;33;15;13;23;21;14;13;27;55;32;52;38;29;6;73;0;4;47;72;59;4;0;284;0;25;56;39;151;36;19;38;1;2;71;71;68;54;23;0;0;63;83;84;35;97;184;120;1123;111;275;296;310;8526
;ID|25014998;0;0;2;0;0;0;0;1;0;0;3;1;1;0;0;2;0;1;0;1;9;0;0;0;0;0;0;0;0;0;1;1;1;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;6;1;0;0;1;0;0;0;0;0;0;7;1;0;0;1;0;0;0;2;1;1;0;2;1;4;1;3;1;0;0;0;1;1;1;0;0;3;1;0;0;1;6;0;3;0;0;0;1;2;2;0;7;0;1;5;0;8;0;1;2;2;2;0;0;0;2;4;2;1;2;1;0;0;0;0;0;3;0;3;2;0;74;0;1;5;3;0;5;8;0;4;0;2;6;7;0;0;2;2;0;0;0;0;3;0;3;3;18;0;0;5;0;4;3;16;3;6;5;27;2;0;1;2;3;24;2;5;8;4;4;22;2;0;5;4;0;0;5;10;0;0;2;2;1;3;1;7;4;2;2;13;0;10;0;19;0;0;70;9;3;0;11;5;3;0;0;3;2;6;1;4;10;8;1;0;0;5;14;3;13;0;18;1;14;1;1;4;0;3;0;11;30;15;25;17;6;1;37;2;4;6;21;20;3;14;24;13;73;3;39;18;1;12;0;7;28;2;2;5;0;13;0;30;38;29;14;18;61;58;0;68;49;49;28;31;91;0;0;60;61;56;32;75;116;113;82;59;269;162;204;895
;ID|25015024;0;0;16;0;0;0;0;0;0;3;0;3;0;0;0;0;1;0;0;0;0;0;0;2;0;32;0;0;0;1;1;0;1;3;0;0;0;0;4;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;3;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;3;0;1;0;1;2;0;0;0;1;0;0;0;0;1;0;2;1;1;0;0;0;1;0;1;2;0;0;0;3;0;0;0;3;0;0;2;0;0;0;0;0;6;1;3;1;1;3;3;0;0;2;1;1;1;2;2;5;0;2;1;5;0;0;0;1;1;0;5;0;2;2;4;2;3;1;9;0;4;4;5;3;0;3;1;0;3;1;0;3;1;3;2;1;5;6;0;4;0;3;0;4;1;2;0;3;2;0;1;3;0;2;8;0;2;4;2;0;7;1;0;3;0;1;1;7;5;0;0;3;2;2;0;1;8;5;4;152;6;7;4;70;10;0;11;6;13;29;4;11;9;13;40;1;9;52;5;0;20;13;4;14;19;61;2;28;0;8;5;13;10;10;11;17;19;8;11;16;13;7;18;68;10;18;14;20;10;119;9;56;19;23;15;31;50;15;44;269;39;27;42;53;40;71;99;0;56;25;54;15;54;45;91;62;144;91;120;231;188
;ID|25015033;3;0;0;0;0;0;1;1;0;1;2;2;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;3;0;2;3;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;1;6;1;1;0;0;3;1;3;0;1;0;0;5;4;0;4;0;0;0;0;0;0;1;2;0;2;0;10;0;6;3;3;0;2;0;2;1;0;0;0;2;3;8;0;1;0;0;3;3;3;1;2;1;0;2;0;1;3;0;0;4;0;1;1;25;2;7;4;2;10;4;0;0;0;3;4;4;1;0;2;2;0;1;0;6;1;5;2;3;0;0;1;4;1;0;5;0;10;5;0;1;11;1;3;9;4;30;2;1;8;2;4;6;1;0;3;5;0;0;1;7;0;4;1;6;12;2;74;5;12;1;4;3;49;13;16;1;8;0;37;3;3;0;3;7;29;0;1;13;6;2;2;4;17;16;0;2;0;12;23;21;7;0;7;17;11;2;255;8;0;3;0;19;28;24;12;8;16;9;24;1;27;12;26;35;17;10;36;13;23;23;42;42;5;34;0;12;18;60;140;9;0;29;0;51;50;52;8;42;18;58;5;40;72;65;65;54;99;0;0;72;84;151;90;161;214;192;311;132;223;360;263;549
;ID|25015040;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;3;2;2;0;1;2;0;0;0;0;0;0;2;1;0;0;1;0;2;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;3;0;1;0;0;1;1;5;0;1;0;1;3;0;0;3;0;4;1;2;0;1;1;0;1;0;0;0;2;0;3;0;3;0;2;2;5;1;2;0;0;0;0;1;1;0;1;1;0;0;0;3;0;2;2;2;1;3;0;4;0;0;0;2;6;5;2;1;1;4;2;0;2;0;1;1;0;0;0;5;3;5;2;0;2;2;0;2;0;9;5;1;0;1;0;0;0;1;3;2;2;3;2;2;9;4;4;1;4;5;2;0;6;3;3;6;0;2;0;0;8;4;0;0;6;9;0;6;1;2;6;8;4;6;6;1;7;1;6;1;9;1;12;0;5;7;2;0;5;5;11;0;0;5;30;40;6;4;7;5;2;14;0;11;15;3;13;0;22;24;12;2;0;40;0;5;0;11;14;11;16;11;13;16;11;4;10;28;15;18;11;20;25;18;58;30;10;35;1;19;0;4;32;35;9;22;0;27;0;30;32;28;18;49;30;60;1;10;62;59;41;67;16;0;0;50;68;65;36;110;163;63;7;75;217;228;222;312
